zip,service,tier,region
95451,Ground,DAS Extended,Contiguous U.S.
95452,Ground,DAS Extended,Contiguous U.S.
95453,Ground,DAS Extended,Contiguous U.S.
95454,Ground,DAS Extended,Contiguous U.S.
95456,Ground,DAS Extended,Contiguous U.S.
95457,Ground,DAS Extended,Contiguous U.S.
95458,Ground,DAS Extended,Contiguous U.S.
95459,Ground,DAS Extended,Contiguous U.S.
95460,Ground,DAS Extended,Contiguous U.S.
95461,Ground,DAS Extended,Contiguous U.S.
95462,Ground,DAS Extended,Contiguous U.S.
95463,Ground,DAS Extended,Contiguous U.S.
95464,Ground,DAS Extended,Contiguous U.S.
95465,Ground,DAS Extended,Contiguous U.S.
95466,Ground,DAS Extended,Contiguous U.S.
95467,Ground,DAS Extended,Contiguous U.S.
95468,Ground,DAS Extended,Contiguous U.S.
95469,Ground,DAS Extended,Contiguous U.S.
95470,Ground,DAS,Contiguous U.S.
95471,Ground,DAS Extended,Contiguous U.S.
95472,Ground,DAS,Contiguous U.S.
95473,Ground,DAS,Contiguous U.S.
95476,Ground,DAS,Contiguous U.S.
95480,Ground,DAS Extended,Contiguous U.S.
95482,Ground,DAS,Contiguous U.S.
95485,Ground,DAS Extended,Contiguous U.S.
95487,Ground,DAS,Contiguous U.S.
95488,Ground,DAS Extended,Contiguous U.S.
95490,Ground,DAS Extended,Contiguous U.S.
95493,Ground,DAS Extended,Contiguous U.S.
95494,Ground,DAS Extended,Contiguous U.S.
95497,Ground,DAS Extended,Contiguous U.S.
95503,Ground,DAS,Contiguous U.S.
95511,Ground,DAS Extended,Contiguous U.S.
95514,Ground,DAS Extended,Contiguous U.S.
95519,Ground,DAS,Contiguous U.S.
95524,Ground,DAS,Contiguous U.S.
95525,Ground,DAS Extended,Contiguous U.S.
95526,Ground,DAS Extended,Contiguous U.S.
95527,Ground,DAS Extended,Contiguous U.S.
95528,Ground,DAS Extended,Contiguous U.S.
95531,Ground,DAS Extended,Contiguous U.S.
95532,Ground,DAS Extended,Contiguous U.S.
95534,Ground,DAS,Contiguous U.S.
95536,Ground,DAS Extended,Contiguous U.S.
95537,Ground,DAS,Contiguous U.S.
95538,Ground,DAS Extended,Contiguous U.S.
95540,Ground,DAS,Contiguous U.S.
95542,Ground,DAS Extended,Contiguous U.S.
95543,Ground,DAS Extended,Contiguous U.S.
95545,Ground,DAS Extended,Contiguous U.S.
95546,Ground,DAS Extended,Contiguous U.S.
95547,Ground,DAS Extended,Contiguous U.S.
95548,Ground,DAS Extended,Contiguous U.S.
95549,Ground,DAS Extended,Contiguous U.S.
95550,Ground,DAS Extended,Contiguous U.S.
95551,Ground,DAS,Contiguous U.S.
95552,Ground,DAS Extended,Contiguous U.S.
95553,Ground,DAS Extended,Contiguous U.S.
95554,Ground,DAS Extended,Contiguous U.S.
95555,Ground,DAS Extended,Contiguous U.S.
95556,Ground,DAS Extended,Contiguous U.S.
95558,Ground,DAS Extended,Contiguous U.S.
95559,Ground,DAS,Contiguous U.S.
95560,Ground,DAS Extended,Contiguous U.S.
95562,Ground,DAS Extended,Contiguous U.S.
95563,Ground,DAS Extended,Contiguous U.S.
95564,Ground,DAS Extended,Contiguous U.S.
95565,Ground,DAS Extended,Contiguous U.S.
95567,Ground,DAS Extended,Contiguous U.S.
95568,Ground,DAS Extended,Contiguous U.S.
95569,Ground,DAS Extended,Contiguous U.S.
95570,Ground,DAS Extended,Contiguous U.S.
95571,Ground,DAS Extended,Contiguous U.S.
95573,Ground,DAS Extended,Contiguous U.S.
95585,Ground,DAS Extended,Contiguous U.S.
95587,Ground,DAS Extended,Contiguous U.S.
95589,Ground,DAS Extended,Contiguous U.S.
95595,Ground,DAS Extended,Contiguous U.S.
95601,Ground,DAS Extended,Contiguous U.S.
95602,Ground,DAS,Contiguous U.S.
95603,Ground,DAS,Contiguous U.S.
95606,Ground,DAS Extended,Contiguous U.S.
95607,Ground,DAS Extended,Contiguous U.S.
95612,Ground,DAS Extended,Contiguous U.S.
95613,Ground,DAS Extended,Contiguous U.S.
95614,Ground,DAS Extended,Contiguous U.S.
95615,Ground,DAS Extended,Contiguous U.S.
95619,Ground,DAS,Contiguous U.S.
95620,Ground,DAS,Contiguous U.S.
95623,Ground,DAS Extended,Contiguous U.S.
95626,Ground,DAS,Contiguous U.S.
95627,Ground,DAS Extended,Contiguous U.S.
95629,Ground,DAS Extended,Contiguous U.S.
95631,Ground,DAS Extended,Contiguous U.S.
95632,Ground,DAS,Contiguous U.S.
95633,Ground,DAS Extended,Contiguous U.S.
95634,Ground,DAS Extended,Contiguous U.S.
95635,Ground,DAS Extended,Contiguous U.S.
95636,Ground,DAS Extended,Contiguous U.S.
95637,Ground,DAS Extended,Contiguous U.S.
95638,Ground,DAS Extended,Contiguous U.S.
95639,Ground,DAS,Contiguous U.S.
95640,Ground,DAS Extended,Contiguous U.S.
95641,Ground,DAS Extended,Contiguous U.S.
95642,Ground,DAS,Contiguous U.S.
95645,Ground,DAS Extended,Contiguous U.S.
95650,Ground,DAS,Contiguous U.S.
95653,Ground,DAS Extended,Contiguous U.S.
95656,Ground,DAS Extended,Contiguous U.S.
95658,Ground,DAS,Contiguous U.S.
95659,Ground,DAS Extended,Contiguous U.S.
95663,Ground,DAS,Contiguous U.S.
95664,Ground,DAS Extended,Contiguous U.S.
95665,Ground,DAS Extended,Contiguous U.S.
95666,Ground,DAS Extended,Contiguous U.S.
95667,Ground,DAS Extended,Contiguous U.S.
95668,Ground,DAS,Contiguous U.S.
95669,Ground,DAS Extended,Contiguous U.S.
95672,Ground,DAS,Contiguous U.S.
95674,Ground,DAS Extended,Contiguous U.S.
95675,Ground,DAS Extended,Contiguous U.S.
95676,Ground,DAS,Contiguous U.S.
95679,Ground,DAS Extended,Contiguous U.S.
95680,Ground,DAS Extended,Contiguous U.S.
95681,Ground,DAS,Contiguous U.S.
95682,Ground,DAS,Contiguous U.S.
95683,Ground,DAS,Contiguous U.S.
95684,Ground,DAS Extended,Contiguous U.S.
95685,Ground,DAS Extended,Contiguous U.S.
95686,Ground,DAS,Contiguous U.S.
95689,Ground,DAS Extended,Contiguous U.S.
95690,Ground,DAS Extended,Contiguous U.S.
95692,Ground,DAS Extended,Contiguous U.S.
95693,Ground,DAS Extended,Contiguous U.S.
95694,Ground,DAS Extended,Contiguous U.S.
95695,Ground,DAS,Contiguous U.S.
95697,Ground,DAS Extended,Contiguous U.S.
95698,Ground,DAS Extended,Contiguous U.S.
95701,Ground,DAS Extended,Contiguous U.S.
95703,Ground,DAS Extended,Contiguous U.S.
95709,Ground,DAS Extended,Contiguous U.S.
95712,Ground,DAS,Contiguous U.S.
95713,Ground,DAS Extended,Contiguous U.S.
95714,Ground,DAS Extended,Contiguous U.S.
95715,Ground,DAS Extended,Contiguous U.S.
95717,Ground,DAS Extended,Contiguous U.S.
95720,Ground,DAS Extended,Contiguous U.S.
95721,Ground,DAS Extended,Contiguous U.S.
95722,Ground,DAS,Contiguous U.S.
95724,Ground,DAS Extended,Contiguous U.S.
95726,Ground,DAS Extended,Contiguous U.S.
95728,Ground,DAS Extended,Contiguous U.S.
95735,Ground,DAS Extended,Contiguous U.S.
95736,Ground,DAS Extended,Contiguous U.S.
95763,Ground,DAS,Contiguous U.S.
95799,Ground,DAS,Contiguous U.S.
95830,Ground,DAS,Contiguous U.S.
95901,Ground,DAS,Contiguous U.S.
95903,Ground,DAS,Contiguous U.S.
95910,Ground,DAS Extended,Contiguous U.S.
95912,Ground,DAS Extended,Contiguous U.S.
95913,Ground,DAS,Contiguous U.S.
95914,Ground,DAS Extended,Contiguous U.S.
95915,Ground,DAS Extended,Contiguous U.S.
95916,Ground,DAS Extended,Contiguous U.S.
95917,Ground,DAS Extended,Contiguous U.S.
95918,Ground,DAS Extended,Contiguous U.S.
95919,Ground,DAS Extended,Contiguous U.S.
95920,Ground,DAS Extended,Contiguous U.S.
95922,Ground,DAS Extended,Contiguous U.S.
95923,Ground,DAS Extended,Contiguous U.S.
95924,Ground,DAS,Contiguous U.S.
95925,Ground,DAS Extended,Contiguous U.S.
95930,Ground,DAS Extended,Contiguous U.S.
95931,Ground,DAS Extended,Contiguous U.S.
95932,Ground,DAS Extended,Contiguous U.S.
95934,Ground,DAS Extended,Contiguous U.S.
95935,Ground,DAS Extended,Contiguous U.S.
95936,Ground,DAS Extended,Contiguous U.S.
95937,Ground,DAS Extended,Contiguous U.S.
95938,Ground,DAS Extended,Contiguous U.S.
95939,Ground,DAS Extended,Contiguous U.S.
95940,Ground,DAS,Contiguous U.S.
95941,Ground,DAS Extended,Contiguous U.S.
95942,Ground,DAS Extended,Contiguous U.S.
95943,Ground,DAS Extended,Contiguous U.S.
95944,Ground,DAS Extended,Contiguous U.S.
95945,Ground,DAS,Contiguous U.S.
95946,Ground,DAS,Contiguous U.S.
95947,Ground,DAS Extended,Contiguous U.S.
95948,Ground,DAS,Contiguous U.S.
95949,Ground,DAS,Contiguous U.S.
95950,Ground,DAS Extended,Contiguous U.S.
95951,Ground,DAS,Contiguous U.S.
95953,Ground,DAS Extended,Contiguous U.S.
95954,Ground,DAS,Contiguous U.S.
95955,Ground,DAS Extended,Contiguous U.S.
95956,Ground,DAS Extended,Contiguous U.S.
95957,Ground,DAS Extended,Contiguous U.S.
95958,Ground,DAS Extended,Contiguous U.S.
95959,Ground,DAS Extended,Contiguous U.S.
95960,Ground,DAS Extended,Contiguous U.S.
95961,Ground,DAS,Contiguous U.S.
95962,Ground,DAS Extended,Contiguous U.S.
95963,Ground,DAS Extended,Contiguous U.S.
95965,Ground,DAS,Contiguous U.S.
95966,Ground,DAS,Contiguous U.S.
95968,Ground,DAS,Contiguous U.S.
95969,Ground,DAS,Contiguous U.S.
95970,Ground,DAS Extended,Contiguous U.S.
95971,Ground,DAS Extended,Contiguous U.S.
95972,Ground,DAS Extended,Contiguous U.S.
95973,Ground,DAS,Contiguous U.S.
95974,Ground,DAS Extended,Contiguous U.S.
95975,Ground,DAS Extended,Contiguous U.S.
95976,Ground,DAS,Contiguous U.S.
95977,Ground,DAS Extended,Contiguous U.S.
95978,Ground,DAS Extended,Contiguous U.S.
95979,Ground,DAS Extended,Contiguous U.S.
95980,Ground,DAS,Contiguous U.S.
95981,Ground,DAS,Contiguous U.S.
95982,Ground,DAS Extended,Contiguous U.S.
95983,Ground,DAS Extended,Contiguous U.S.
95984,Ground,DAS Extended,Contiguous U.S.
95986,Ground,DAS Extended,Contiguous U.S.
95987,Ground,DAS Extended,Contiguous U.S.
95988,Ground,DAS Extended,Contiguous U.S.
96001,Ground,DAS,Contiguous U.S.
96002,Ground,DAS,Contiguous U.S.
96003,Ground,DAS,Contiguous U.S.
96006,Ground,DAS Extended,Contiguous U.S.
96007,Ground,DAS Extended,Contiguous U.S.
96008,Ground,DAS Extended,Contiguous U.S.
96009,Ground,DAS Extended,Contiguous U.S.
96010,Ground,DAS Extended,Contiguous U.S.
96011,Ground,DAS Extended,Contiguous U.S.
96013,Ground,DAS Extended,Contiguous U.S.
96014,Ground,DAS Extended,Contiguous U.S.
96015,Ground,DAS Extended,Contiguous U.S.
96016,Ground,DAS Extended,Contiguous U.S.
96017,Ground,DAS Extended,Contiguous U.S.
96019,Ground,DAS,Contiguous U.S.
96020,Ground,DAS Extended,Contiguous U.S.
96021,Ground,DAS Extended,Contiguous U.S.
96022,Ground,DAS Extended,Contiguous U.S.
96023,Ground,DAS Extended,Contiguous U.S.
96024,Ground,DAS Extended,Contiguous U.S.
96025,Ground,DAS Extended,Contiguous U.S.
96027,Ground,DAS Extended,Contiguous U.S.
96028,Ground,DAS Extended,Contiguous U.S.
96029,Ground,DAS Extended,Contiguous U.S.
96031,Ground,DAS Extended,Contiguous U.S.
96032,Ground,DAS Extended,Contiguous U.S.
96033,Ground,DAS Extended,Contiguous U.S.
96034,Ground,DAS Extended,Contiguous U.S.
96035,Ground,DAS Extended,Contiguous U.S.
96037,Ground,DAS Extended,Contiguous U.S.
96038,Ground,DAS Extended,Contiguous U.S.
96039,Ground,DAS Extended,Contiguous U.S.
96040,Ground,DAS Extended,Contiguous U.S.
96041,Ground,DAS Extended,Contiguous U.S.
96044,Ground,DAS Extended,Contiguous U.S.
96046,Ground,DAS Extended,Contiguous U.S.
96047,Ground,DAS Extended,Contiguous U.S.
96048,Ground,DAS Extended,Contiguous U.S.
96050,Ground,DAS Extended,Contiguous U.S.
96051,Ground,DAS Extended,Contiguous U.S.
96052,Ground,DAS Extended,Contiguous U.S.
96053,Ground,DAS Extended,Contiguous U.S.
96054,Ground,DAS Extended,Contiguous U.S.
96055,Ground,DAS Extended,Contiguous U.S.
96056,Ground,DAS Extended,Contiguous U.S.
96057,Ground,DAS Extended,Contiguous U.S.
96058,Ground,DAS Extended,Contiguous U.S.
96059,Ground,DAS Extended,Contiguous U.S.
96061,Ground,DAS Extended,Contiguous U.S.
96062,Ground,DAS Extended,Contiguous U.S.
96063,Ground,DAS Extended,Contiguous U.S.
96064,Ground,DAS Extended,Contiguous U.S.
96065,Ground,DAS Extended,Contiguous U.S.
96067,Ground,DAS Extended,Contiguous U.S.
96068,Ground,DAS Extended,Contiguous U.S.
96069,Ground,DAS Extended,Contiguous U.S.
96070,Ground,DAS Extended,Contiguous U.S.
96071,Ground,DAS Extended,Contiguous U.S.
96073,Ground,DAS,Contiguous U.S.
96075,Ground,DAS Extended,Contiguous U.S.
96076,Ground,DAS Extended,Contiguous U.S.
96080,Ground,DAS Extended,Contiguous U.S.
96084,Ground,DAS Extended,Contiguous U.S.
96085,Ground,DAS Extended,Contiguous U.S.
96086,Ground,DAS Extended,Contiguous U.S.
96087,Ground,DAS,Contiguous U.S.
96088,Ground,DAS Extended,Contiguous U.S.
96090,Ground,DAS Extended,Contiguous U.S.
96091,Ground,DAS Extended,Contiguous U.S.
96092,Ground,DAS,Contiguous U.S.
96093,Ground,DAS Extended,Contiguous U.S.
96094,Ground,DAS Extended,Contiguous U.S.
96095,Ground,DAS,Contiguous U.S.
96096,Ground,DAS Extended,Contiguous U.S.
96097,Ground,DAS Extended,Contiguous U.S.
96101,Ground,DAS Extended,Contiguous U.S.
96103,Ground,DAS Extended,Contiguous U.S.
96104,Ground,DAS Extended,Contiguous U.S.
96105,Ground,DAS Extended,Contiguous U.S.
96106,Ground,DAS Extended,Contiguous U.S.
96107,Ground,DAS Extended,Contiguous U.S.
96108,Ground,DAS Extended,Contiguous U.S.
96109,Ground,DAS Extended,Contiguous U.S.
96110,Ground,DAS Extended,Contiguous U.S.
96111,Ground,DAS Extended,Contiguous U.S.
96112,Ground,DAS Extended,Contiguous U.S.
96113,Ground,DAS Extended,Contiguous U.S.
96114,Ground,DAS Extended,Contiguous U.S.
96115,Ground,DAS Extended,Contiguous U.S.
96116,Ground,DAS Extended,Contiguous U.S.
96117,Ground,DAS Extended,Contiguous U.S.
96118,Ground,DAS Extended,Contiguous U.S.
96119,Ground,DAS Extended,Contiguous U.S.
96120,Ground,DAS Extended,Contiguous U.S.
96121,Ground,DAS Extended,Contiguous U.S.
96122,Ground,DAS Extended,Contiguous U.S.
96123,Ground,DAS Extended,Contiguous U.S.
96124,Ground,DAS Extended,Contiguous U.S.
96125,Ground,DAS Extended,Contiguous U.S.
96126,Ground,DAS Extended,Contiguous U.S.
96127,Ground,DAS Extended,Contiguous U.S.
96128,Ground,DAS Extended,Contiguous U.S.
96129,Ground,DAS Extended,Contiguous U.S.
96130,Ground,DAS Extended,Contiguous U.S.
96132,Ground,DAS Extended,Contiguous U.S.
96133,Ground,DAS Extended,Contiguous U.S.
96134,Ground,DAS Extended,Contiguous U.S.
96135,Ground,DAS Extended,Contiguous U.S.
96136,Ground,DAS Extended,Contiguous U.S.
96137,Ground,DAS Extended,Contiguous U.S.
96140,Ground,DAS Extended,Contiguous U.S.
96141,Ground,DAS Extended,Contiguous U.S.
96142,Ground,DAS Extended,Contiguous U.S.
96143,Ground,DAS Extended,Contiguous U.S.
96145,Ground,DAS Extended,Contiguous U.S.
96146,Ground,DAS,Contiguous U.S.
96148,Ground,DAS,Contiguous U.S.
96150,Ground,DAS,Contiguous U.S.
96151,Ground,DAS,Contiguous U.S.
96154,Ground,DAS,Contiguous U.S.
96155,Ground,DAS,Contiguous U.S.
96158,Ground,DAS,Contiguous U.S.
96160,Ground,DAS,Contiguous U.S.
96161,Ground,DAS,Contiguous U.S.
96162,Ground,DAS Extended,Contiguous U.S.
96703,Ground Economy,DAS,Hawaii
96704,Ground Economy,DAS,Hawaii
96705,Ground Economy,DAS,Hawaii
96708,Ground Economy,DAS,Hawaii
96710,Ground Economy,DAS,Hawaii
96713,Ground Economy,DAS,Hawaii
96714,Ground Economy,DAS,Hawaii
96715,Ground Economy,DAS,Hawaii
96716,Ground Economy,DAS,Hawaii
96718,Ground Economy,DAS,Hawaii
96719,Ground Economy,DAS,Hawaii
96720,Ground Economy,DAS,Hawaii
96721,Ground Economy,DAS,Hawaii
96722,Ground Economy,DAS,Hawaii
96725,Ground Economy,DAS,Hawaii
96726,Ground Economy,DAS,Hawaii
96727,Ground Economy,DAS,Hawaii
96728,Ground Economy,DAS,Hawaii
96729,Ground Economy,DAS,Hawaii
96732,Ground Economy,DAS,Hawaii
96733,Ground Economy,DAS,Hawaii
96738,Ground Economy,DAS,Hawaii
96739,Ground Economy,DAS,Hawaii
96740,Ground Economy,DAS,Hawaii
96741,Ground Economy,DAS,Hawaii
96742,Ground Economy,DAS,Hawaii
96743,Ground Economy,DAS,Hawaii
96745,Ground Economy,DAS,Hawaii
96746,Ground Economy,DAS,Hawaii
96747,Ground Economy,DAS,Hawaii
96748,Ground Economy,DAS,Hawaii
96749,Ground Economy,DAS,Hawaii
96750,Ground Economy,DAS,Hawaii
96751,Ground Economy,DAS,Hawaii
96752,Ground Economy,DAS,Hawaii
96753,Ground Economy,DAS,Hawaii
96754,Ground Economy,DAS,Hawaii
96755,Ground Economy,DAS,Hawaii
96756,Ground Economy,DAS,Hawaii
96757,Ground Economy,DAS,Hawaii
96760,Ground Economy,DAS,Hawaii
96761,Ground Economy,DAS,Hawaii
96763,Ground Economy,DAS,Hawaii
96764,Ground Economy,DAS,Hawaii
96765,Ground Economy,DAS,Hawaii
96766,Ground Economy,DAS,Hawaii
96767,Ground Economy,DAS,Hawaii
96768,Ground Economy,DAS,Hawaii
96769,Ground Economy,DAS,Hawaii
96770,Ground Economy,DAS,Hawaii
96771,Ground Economy,DAS,Hawaii
96772,Ground Economy,DAS,Hawaii
96773,Ground Economy,DAS,Hawaii
96774,Ground Economy,DAS,Hawaii
96775,Ground Economy,DAS,Hawaii
96776,Ground Economy,DAS,Hawaii
96777,Ground Economy,DAS,Hawaii
96778,Ground Economy,DAS,Hawaii
96779,Ground Economy,DAS,Hawaii
96780,Ground Economy,DAS,Hawaii
96781,Ground Economy,DAS,Hawaii
96783,Ground Economy,DAS,Hawaii
96784,Ground Economy,DAS,Hawaii
96785,Ground Economy,DAS,Hawaii
96788,Ground Economy,DAS,Hawaii
96790,Ground Economy,DAS,Hawaii
96793,Ground Economy,DAS,Hawaii
96796,Ground Economy,DAS,Hawaii
97001,Ground,DAS Extended,Contiguous U.S.
97002,Ground,DAS Extended,Contiguous U.S.
97004,Ground,DAS,Contiguous U.S.
97009,Ground,DAS,Contiguous U.S.
97010,Ground,DAS Extended,Contiguous U.S.
97011,Ground,DAS Extended,Contiguous U.S.
97014,Ground,DAS Extended,Contiguous U.S.
97016,Ground,DAS Extended,Contiguous U.S.
97017,Ground,DAS Extended,Contiguous U.S.
97019,Ground,DAS Extended,Contiguous U.S.
97022,Ground,DAS,Contiguous U.S.
97026,Ground,DAS,Contiguous U.S.
97028,Ground,DAS Extended,Contiguous U.S.
97029,Ground,DAS Extended,Contiguous U.S.
97031,Ground,DAS,Contiguous U.S.
97032,Ground,DAS,Contiguous U.S.
97033,Ground,DAS Extended,Contiguous U.S.
97037,Ground,DAS Extended,Contiguous U.S.
97038,Ground,DAS Extended,Contiguous U.S.
97039,Ground,DAS Extended,Contiguous U.S.
97040,Ground,DAS Extended,Contiguous U.S.
97041,Ground,DAS Extended,Contiguous U.S.
97042,Ground,DAS Extended,Contiguous U.S.
97044,Ground,DAS,Contiguous U.S.
97048,Ground,DAS,Contiguous U.S.
97049,Ground,DAS Extended,Contiguous U.S.
97050,Ground,DAS Extended,Contiguous U.S.
97051,Ground,DAS,Contiguous U.S.
97053,Ground,DAS,Contiguous U.S.
97054,Ground,DAS Extended,Contiguous U.S.
97055,Ground,DAS,Contiguous U.S.
97056,Ground,DAS,Contiguous U.S.
97057,Ground,DAS Extended,Contiguous U.S.
97058,Ground,DAS,Contiguous U.S.
97063,Ground,DAS Extended,Contiguous U.S.
97064,Ground,DAS Extended,Contiguous U.S.
97065,Ground,DAS Extended,Contiguous U.S.
97067,Ground,DAS Extended,Contiguous U.S.
97089,Ground,DAS,Contiguous U.S.
97101,Ground,DAS Extended,Contiguous U.S.
97102,Ground,DAS Extended,Contiguous U.S.
97103,Ground,DAS Extended,Contiguous U.S.
97106,Ground,DAS Extended,Contiguous U.S.
97107,Ground,DAS Extended,Contiguous U.S.
97108,Ground,DAS Extended,Contiguous U.S.
97109,Ground,DAS Extended,Contiguous U.S.
97110,Ground,DAS Extended,Contiguous U.S.
97111,Ground,DAS Extended,Contiguous U.S.
97112,Ground,DAS Extended,Contiguous U.S.
97113,Ground,DAS,Contiguous U.S.
97114,Ground,DAS Extended,Contiguous U.S.
97115,Ground,DAS,Contiguous U.S.
97116,Ground,DAS,Contiguous U.S.
97117,Ground,DAS Extended,Contiguous U.S.
97118,Ground,DAS Extended,Contiguous U.S.
97119,Ground,DAS Extended,Contiguous U.S.
97121,Ground,DAS Extended,Contiguous U.S.
97122,Ground,DAS Extended,Contiguous U.S.
97125,Ground,DAS Extended,Contiguous U.S.
97130,Ground,DAS Extended,Contiguous U.S.
97131,Ground,DAS Extended,Contiguous U.S.
97133,Ground,DAS Extended,Contiguous U.S.
97134,Ground,DAS,Contiguous U.S.
97135,Ground,DAS Extended,Contiguous U.S.
97136,Ground,DAS Extended,Contiguous U.S.
97137,Ground,DAS,Contiguous U.S.
97138,Ground,DAS,Contiguous U.S.
97141,Ground,DAS Extended,Contiguous U.S.
97143,Ground,DAS Extended,Contiguous U.S.
97144,Ground,DAS Extended,Contiguous U.S.
97145,Ground,DAS Extended,Contiguous U.S.
97146,Ground,DAS,Contiguous U.S.
97147,Ground,DAS Extended,Contiguous U.S.
97148,Ground,DAS Extended,Contiguous U.S.
97149,Ground,DAS Extended,Contiguous U.S.
97231,Ground,DAS Extended,Contiguous U.S.
97299,Ground,DAS,Contiguous U.S.
97301,Ground,DAS,Contiguous U.S.
97302,Ground,DAS,Contiguous U.S.
97303,Ground,DAS,Contiguous U.S.
97304,Ground,DAS,Contiguous U.S.
97305,Ground,DAS,Contiguous U.S.
97306,Ground,DAS,Contiguous U.S.
97317,Ground,DAS,Contiguous U.S.
97321,Ground,DAS,Contiguous U.S.
97322,Ground,DAS,Contiguous U.S.
97324,Ground,DAS Extended,Contiguous U.S.
97325,Ground,DAS Extended,Contiguous U.S.
97326,Ground,DAS Extended,Contiguous U.S.
97327,Ground,DAS Extended,Contiguous U.S.
97329,Ground,DAS Extended,Contiguous U.S.
97330,Ground,DAS,Contiguous U.S.
97331,Ground,DAS,Contiguous U.S.
97333,Ground,DAS,Contiguous U.S.
97335,Ground,DAS,Contiguous U.S.
97336,Ground,DAS Extended,Contiguous U.S.
97338,Ground,DAS Extended,Contiguous U.S.
97339,Ground,DAS,Contiguous U.S.
97341,Ground,DAS,Contiguous U.S.
97342,Ground,DAS Extended,Contiguous U.S.
97343,Ground,DAS Extended,Contiguous U.S.
97344,Ground,DAS Extended,Contiguous U.S.
97345,Ground,DAS Extended,Contiguous U.S.
97346,Ground,DAS Extended,Contiguous U.S.
97347,Ground,DAS Extended,Contiguous U.S.
97348,Ground,DAS Extended,Contiguous U.S.
97350,Ground,DAS Extended,Contiguous U.S.
97351,Ground,DAS,Contiguous U.S.
97352,Ground,DAS Extended,Contiguous U.S.
97355,Ground,DAS Extended,Contiguous U.S.
97357,Ground,DAS Extended,Contiguous U.S.
97358,Ground,DAS Extended,Contiguous U.S.
97360,Ground,DAS Extended,Contiguous U.S.
97361,Ground,DAS,Contiguous U.S.
97364,Ground,DAS,Contiguous U.S.
97366,Ground,DAS,Contiguous U.S.
97367,Ground,DAS,Contiguous U.S.
97368,Ground,DAS Extended,Contiguous U.S.
97369,Ground,DAS,Contiguous U.S.
97370,Ground,DAS Extended,Contiguous U.S.
97371,Ground,DAS Extended,Contiguous U.S.
97374,Ground,DAS Extended,Contiguous U.S.
97375,Ground,DAS Extended,Contiguous U.S.
97376,Ground,DAS Extended,Contiguous U.S.
97377,Ground,DAS Extended,Contiguous U.S.
97378,Ground,DAS Extended,Contiguous U.S.
97380,Ground,DAS Extended,Contiguous U.S.
97381,Ground,DAS Extended,Contiguous U.S.
97383,Ground,DAS Extended,Contiguous U.S.
97384,Ground,DAS,Contiguous U.S.
97385,Ground,DAS,Contiguous U.S.
97386,Ground,DAS Extended,Contiguous U.S.
97388,Ground,DAS Extended,Contiguous U.S.
97389,Ground,DAS,Contiguous U.S.
